sale_id,customer_id,product_id,store_id,sale_date,amount,discount_applied,region,data_source,last_updated
9685,721,71,32,2025-05-02,809.76,4.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9686,607,99,3,2024-11-16,557.18,19.19,North America,CRM_SYSTEM,2025-07-07 23:20:13
9687,207,72,13,2025-06-08,650.39,10.89,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9688,144,95,14,2025-01-17,696.36,4.24,North America,CRM_SYSTEM,2025-07-07 23:20:13
9689,673,45,1,2025-03-29,328.69,7.96,North America,CRM_SYSTEM,2025-07-07 23:20:13
9690,934,36,45,2025-04-05,144.82,3.22,North America,CRM_SYSTEM,2025-07-07 23:20:13
9691,76,96,36,2025-01-17,135.98,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9692,235,10,23,2024-12-19,157.62,2.06,North America,CRM_SYSTEM,2025-07-07 23:20:13
9693,706,18,8,2024-12-10,889.9,12.34,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9694,759,43,40,2025-02-12,739.34,0.55,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9695,372,66,10,2025-04-21,696.34,2.41,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9696,106,75,3,2025-01-26,944.97,8.03,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9697,981,33,3,2024-07-31,986.66,2.31,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9698,156,4,21,2024-11-29,290.62,17.59,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9699,31,26,14,2025-06-25,786.82,18.41,North America,CRM_SYSTEM,2025-07-07 23:20:13
9700,729,42,25,2025-01-14,831.36,17.75,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9701,911,5,13,2024-09-03,941.67,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9702,555,92,38,2024-09-24,611.94,8.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
9703,319,20,2,2024-11-16,802.35,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9704,736,70,43,2024-12-19,522.75,8.46,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9705,206,84,43,2025-02-15,627.31,15.28,North America,CRM_SYSTEM,2025-07-07 23:20:13
9706,94,70,32,2025-02-27,163.41,9.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9707,379,67,45,2025-02-01,865.87,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9708,257,20,46,2025-06-21,37.92,10.26,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9709,644,19,36,2025-03-07,894.21,13.09,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9710,446,99,49,2024-08-28,506.54,0.02,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9711,154,73,2,2025-06-11,749.93,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9712,836,31,18,2025-06-19,481.46,3.85,North America,CRM_SYSTEM,2025-07-07 23:20:13
9713,699,23,7,2024-10-10,319.45,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9714,256,65,23,2025-03-31,705.52,10.86,North America,CRM_SYSTEM,2025-07-07 23:20:13
9715,773,23,49,2025-01-23,884.92,5.63,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9716,475,9,42,2024-10-03,776.54,6.71,North America,CRM_SYSTEM,2025-07-07 23:20:13
9717,658,56,40,2025-07-02,916.07,1.39,North America,CRM_SYSTEM,2025-07-07 23:20:13
9718,703,7,32,2024-09-12,757.67,16.1,North America,CRM_SYSTEM,2025-07-07 23:20:13
9719,96,73,12,2024-10-21,517.31,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9720,102,1,27,2025-01-17,707.44,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9721,610,6,16,2024-12-27,879.56,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9722,790,45,29,2024-11-26,126.09,18.05,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9723,524,60,15,2025-02-03,55.86,4.62,North America,CRM_SYSTEM,2025-07-07 23:20:13
9724,52,13,14,2025-01-01,502.66,5.74,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9725,117,47,24,2024-10-03,976.82,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9726,744,35,32,2025-05-17,928.88,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9727,895,34,26,2025-06-02,208.3,10.66,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9728,43,90,28,2025-03-14,567.45,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9729,678,88,14,2025-04-16,66.94,19.86,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9730,286,42,48,2025-03-16,429.47,4.39,North America,CRM_SYSTEM,2025-07-07 23:20:13
9731,286,6,41,2024-10-08,209.44,16.25,North America,CRM_SYSTEM,2025-07-07 23:20:13
9732,198,54,42,2024-08-12,514.1,11.03,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9733,934,68,5,2025-02-08,739.26,10.89,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9734,348,56,35,2024-09-20,190.03,3.63,North America,CRM_SYSTEM,2025-07-07 23:20:13
9735,520,78,46,2025-05-01,765.91,15.74,North America,CRM_SYSTEM,2025-07-07 23:20:13
9736,149,69,27,2025-05-21,76.13,3.84,North America,CRM_SYSTEM,2025-07-07 23:20:13
9737,988,31,34,2024-11-13,99.32,4.21,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9738,175,61,41,2024-08-03,511.38,7.37,North America,CRM_SYSTEM,2025-07-07 23:20:13
9739,410,94,2,2025-06-22,988.64,9.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9740,574,65,17,2025-04-17,963.54,3.17,North America,CRM_SYSTEM,2025-07-07 23:20:13
9741,485,46,2,2025-05-30,232.02,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9742,189,15,43,2025-06-15,194.33,18.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9743,167,63,39,2025-07-04,714.96,12.96,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9744,139,54,2,2024-12-28,743.93,12.88,North America,CRM_SYSTEM,2025-07-07 23:20:13
9745,652,73,42,2025-05-22,586.31,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9746,628,79,31,2024-09-04,189.3,8.52,North America,CRM_SYSTEM,2025-07-07 23:20:13
9747,861,52,6,2024-10-08,200.75,11.83,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9748,79,32,48,2024-10-08,989.32,0.38,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9749,19,28,35,2025-01-05,431.51,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9750,535,10,19,2024-10-29,813.15,8.62,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9751,779,88,45,2024-12-07,903.08,15.48,North America,CRM_SYSTEM,2025-07-07 23:20:13
9752,102,17,46,2025-01-02,575.04,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9753,12,35,4,2025-02-27,162.41,6.34,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9754,340,13,36,2025-04-16,486.59,16.05,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9755,595,14,11,2025-06-13,16.99,10.57,North America,CRM_SYSTEM,2025-07-07 23:20:13
9756,54,82,24,2024-08-30,107.31,19.25,North America,CRM_SYSTEM,2025-07-07 23:20:13
9757,529,47,14,2025-02-26,822.32,11.43,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9758,442,81,24,2024-09-14,484.54,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9759,33,49,48,2025-02-12,909.49,10.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
9760,579,23,31,2025-02-23,305.69,18.97,North America,CRM_SYSTEM,2025-07-07 23:20:13
9761,231,40,44,2025-04-16,657.38,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9762,188,75,40,2024-08-11,395.55,13.33,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9763,93,32,1,2025-01-20,750.89,3.96,North America,CRM_SYSTEM,2025-07-07 23:20:13
9764,399,93,39,2024-08-27,448.05,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9765,315,97,38,2025-03-20,330.69,13.98,North America,CRM_SYSTEM,2025-07-07 23:20:13
9766,155,84,47,2025-04-26,311.0,4.82,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9767,191,11,6,2025-02-04,535.07,4.87,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9768,992,29,14,2024-11-14,731.49,10.16,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9769,156,2,12,2025-05-13,767.02,12.86,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9770,117,91,48,2024-09-18,904.3,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9771,612,26,24,2024-11-13,924.87,10.0,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9772,976,74,29,2025-03-29,685.48,13.03,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9773,987,52,1,2025-02-25,222.7,3.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
9774,678,55,42,2024-09-22,75.59,19.41,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9775,632,89,35,2024-10-23,11.7,16.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9776,48,75,7,2024-07-08,400.67,16.95,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9777,944,52,24,2025-02-16,784.57,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9778,273,20,36,2025-03-10,307.33,18.97,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9779,246,90,31,2025-05-08,145.71,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9780,798,24,9,2025-04-07,919.45,1.13,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9781,917,40,46,2025-04-10,226.48,7.44,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9782,109,91,11,2024-07-23,648.47,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9783,862,15,35,2024-08-22,301.61,9.11,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9784,396,51,44,2024-07-26,660.98,2.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9785,426,45,48,2025-04-28,745.53,9.14,North America,CRM_SYSTEM,2025-07-07 23:20:13
9786,957,4,16,2025-02-17,641.33,12.64,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9787,191,25,9,2024-10-09,222.71,6.11,North America,CRM_SYSTEM,2025-07-07 23:20:13
9788,33,51,18,2024-10-18,550.61,8.19,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9789,842,30,49,2025-05-23,194.88,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9790,221,23,5,2024-08-07,120.66,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9791,992,95,12,2024-09-13,895.28,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9792,860,63,12,2025-05-30,740.89,6.42,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9793,902,74,44,2024-09-21,637.02,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9794,227,66,2,2025-05-30,698.55,0.53,North America,CRM_SYSTEM,2025-07-07 23:20:13
9795,93,79,6,2025-01-29,809.52,2.13,North America,CRM_SYSTEM,2025-07-07 23:20:13
9796,984,91,40,2024-07-24,635.53,8.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9797,646,93,37,2024-11-28,253.85,16.14,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9798,764,30,11,2025-01-12,675.39,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9799,22,41,29,2025-07-06,138.92,4.7,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9800,776,18,36,2025-01-06,658.31,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9801,257,45,36,2024-09-11,899.23,3.96,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9802,273,39,34,2025-04-12,505.22,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9803,704,67,33,2025-03-16,126.95,4.51,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9804,656,58,9,2025-06-06,519.02,6.89,North America,CRM_SYSTEM,2025-07-07 23:20:13
9805,962,48,15,2025-03-12,209.3,3.08,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9806,297,55,13,2024-08-16,647.25,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9807,581,71,1,2025-07-05,964.6,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9808,260,94,16,2024-09-22,154.54,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9809,725,8,30,2025-05-01,681.94,9.15,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9810,615,78,32,2024-11-18,21.15,0.4,North America,CRM_SYSTEM,2025-07-07 23:20:13
9811,885,76,40,2025-02-12,673.88,6.22,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9812,379,45,25,2024-07-13,441.19,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9813,469,73,19,2025-02-21,724.93,15.49,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9814,555,79,33,2024-09-09,602.96,5.1,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9815,272,67,19,2024-08-24,454.11,5.66,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9816,749,90,8,2024-08-28,661.85,19.17,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9817,43,70,28,2025-05-15,533.41,9.56,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9818,911,95,14,2024-10-22,291.04,4.53,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9819,170,16,39,2024-11-27,656.23,7.3,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9820,196,47,38,2025-03-22,604.0,16.36,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9821,285,49,14,2024-08-11,420.33,0.89,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9822,522,35,15,2025-05-14,861.41,7.28,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9823,381,33,46,2024-09-01,420.13,10.57,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9824,157,2,14,2024-08-01,797.56,18.22,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9825,807,49,7,2024-08-11,189.35,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9826,366,30,14,2024-10-31,405.61,8.34,North America,CRM_SYSTEM,2025-07-07 23:20:13
9827,749,2,15,2025-05-17,453.66,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9828,229,71,22,2025-01-22,966.71,17.97,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9829,126,71,30,2024-09-08,627.71,19.53,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9830,215,48,25,2024-11-28,922.11,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9831,208,4,19,2024-07-14,787.49,13.96,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9832,779,35,9,2025-06-23,89.78,0.63,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9833,609,46,15,2025-02-01,59.06,4.3,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9834,525,96,29,2024-10-20,268.94,12.08,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9835,898,46,11,2025-02-13,289.78,14.05,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9836,85,34,12,2024-09-05,877.66,3.74,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9837,263,21,42,2024-12-24,113.03,13.13,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9838,557,78,34,2024-10-25,795.58,3.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
9839,606,14,25,2025-06-12,125.6,11.38,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9840,729,19,41,2024-11-09,340.0,0.39,North America,CRM_SYSTEM,2025-07-07 23:20:13
9841,804,74,42,2025-03-21,918.2,1.48,North America,CRM_SYSTEM,2025-07-07 23:20:13
9842,826,90,21,2024-08-09,717.32,3.79,North America,CRM_SYSTEM,2025-07-07 23:20:13
9843,588,85,8,2024-11-29,109.22,4.78,North America,CRM_SYSTEM,2025-07-07 23:20:13
9844,306,89,3,2024-11-05,895.63,1.3,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9845,511,16,13,2025-02-24,130.54,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9846,58,40,4,2024-09-15,407.07,8.36,North America,CRM_SYSTEM,2025-07-07 23:20:13
9847,949,65,10,2025-05-27,800.37,1.27,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9848,272,25,19,2024-11-01,38.86,18.85,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9849,792,1,46,2024-11-19,268.57,16.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9850,36,53,44,2025-01-22,788.47,0.43,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9851,369,26,35,2025-04-09,87.22,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9852,922,60,45,2024-09-05,675.71,1.27,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9853,145,86,47,2024-08-05,813.13,15.03,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9854,796,21,30,2025-06-26,462.19,1.58,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9855,388,64,46,2025-04-26,128.11,4.27,North America,CRM_SYSTEM,2025-07-07 23:20:13
9856,627,19,14,2024-12-19,678.77,15.38,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9857,792,51,37,2024-11-15,378.69,14.65,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9858,142,38,26,2024-08-21,153.02,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9859,416,74,18,2024-10-04,521.36,7.89,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9860,30,2,18,2024-09-05,528.58,6.11,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9861,853,99,40,2025-01-24,688.7,12.41,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9862,322,13,38,2025-03-22,957.35,19.78,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9863,694,74,19,2025-05-02,967.83,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9864,701,95,44,2025-03-22,932.42,14.35,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9865,817,49,29,2025-03-12,609.23,12.34,North America,CRM_SYSTEM,2025-07-07 23:20:13
9866,873,69,37,2024-09-05,208.13,10.31,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9867,788,48,48,2025-01-16,917.78,0.5,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9868,446,67,24,2025-02-27,482.57,11.68,North America,CRM_SYSTEM,2025-07-07 23:20:13
9869,823,52,35,2024-12-11,89.89,9.92,North America,CRM_SYSTEM,2025-07-07 23:20:13
9870,404,92,11,2025-04-26,790.55,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9871,34,51,23,2024-08-26,649.82,16.8,North America,CRM_SYSTEM,2025-07-07 23:20:13
9872,706,98,42,2024-10-08,449.1,16.76,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9873,436,30,40,2025-01-04,707.0,5.96,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9874,683,82,14,2025-06-03,498.2,3.92,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9875,685,95,11,2024-12-15,837.73,18.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
9876,724,76,48,2024-08-27,784.77,16.33,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9877,820,25,29,2025-02-03,583.4,13.36,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9878,549,98,32,2025-02-10,282.79,19.2,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9879,639,40,41,2025-06-23,882.41,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9880,560,28,47,2024-11-13,939.39,5.5,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9881,785,74,17,2024-07-27,889.54,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9882,714,31,25,2025-06-07,679.01,12.18,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9883,729,34,19,2024-07-16,989.28,10.83,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9884,195,5,32,2024-12-29,291.34,5.62,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9885,907,64,37,2024-11-04,675.61,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9886,834,13,24,2025-05-04,596.67,7.6,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9887,744,74,22,2024-10-21,392.86,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9888,790,89,30,2025-06-28,830.77,1.63,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9889,802,30,7,2025-02-09,384.73,2.01,North America,CRM_SYSTEM,2025-07-07 23:20:13
9890,618,83,42,2025-06-18,757.11,19.91,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9891,699,72,44,2024-11-11,441.04,18.0,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9892,967,6,44,2024-11-09,152.93,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9893,453,51,32,2024-08-03,450.23,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9894,211,11,19,2024-09-21,196.18,4.48,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9895,956,93,4,2024-11-01,642.88,9.99,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9896,745,92,29,2025-05-28,819.33,6.79,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9897,142,35,47,2025-04-27,391.84,18.46,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9898,639,42,32,2024-11-24,505.19,11.07,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9899,656,86,21,2025-03-31,962.89,14.15,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9900,630,24,36,2025-03-23,426.23,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9901,351,16,8,2024-07-29,390.84,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9902,69,30,1,2025-01-16,621.45,12.06,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9903,70,66,44,2025-04-15,613.03,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9904,975,82,34,2025-02-06,753.27,9.55,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9905,331,30,36,2025-04-03,195.37,12.04,North America,CRM_SYSTEM,2025-07-07 23:20:13
9906,535,67,13,2025-03-31,192.67,15.24,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9907,236,79,28,2024-07-29,853.1,10.35,North America,CRM_SYSTEM,2025-07-07 23:20:13
9908,335,50,49,2025-03-08,140.25,8.84,North America,CRM_SYSTEM,2025-07-07 23:20:13
9909,817,31,46,2025-07-06,994.97,9.51,North America,CRM_SYSTEM,2025-07-07 23:20:13
9910,115,88,5,2024-11-10,53.83,19.46,North America,CRM_SYSTEM,2025-07-07 23:20:13
9911,329,87,2,2025-04-18,422.6,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9912,427,56,43,2025-03-13,337.14,5.51,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9913,89,7,30,2024-11-06,468.15,15.19,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9914,376,54,25,2024-12-02,707.16,12.35,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9915,474,27,13,2025-04-12,32.17,8.28,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9916,631,66,38,2025-05-17,938.69,11.12,North America,CRM_SYSTEM,2025-07-07 23:20:13
9917,349,35,4,2024-12-20,139.97,14.57,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9918,893,1,45,2025-06-22,536.49,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9919,674,13,4,2025-05-24,730.96,12.17,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9920,259,43,30,2024-09-07,144.4,18.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
9921,792,83,39,2025-04-20,263.71,2.72,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9922,554,3,40,2024-11-01,556.14,4.6,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9923,566,98,35,2025-05-30,496.93,16.58,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9924,570,68,33,2025-04-10,869.16,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9925,953,13,29,2025-06-22,78.36,13.64,North America,CRM_SYSTEM,2025-07-07 23:20:13
9926,260,76,1,2024-10-26,588.15,14.92,North America,CRM_SYSTEM,2025-07-07 23:20:13
9927,367,12,33,2025-04-08,199.14,3.68,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9928,864,93,39,2024-10-14,794.22,18.48,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9929,293,87,24,2025-06-16,102.02,11.42,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9930,381,4,38,2024-12-01,641.77,4.56,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9931,524,40,49,2024-08-05,709.14,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9932,235,48,10,2024-12-16,901.58,4.08,North America,CRM_SYSTEM,2025-07-07 23:20:13
9933,700,34,44,2024-10-31,903.34,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9934,800,12,40,2025-02-20,417.76,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9935,924,94,10,2024-08-13,596.72,2.16,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9936,815,76,31,2025-05-19,626.31,15.16,North America,CRM_SYSTEM,2025-07-07 23:20:13
9937,67,25,8,2024-07-08,311.82,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9938,698,88,48,2024-09-02,686.7,2.82,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9939,926,16,15,2024-12-09,338.4,7.98,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9940,703,60,36,2025-02-24,839.04,2.2,North America,CRM_SYSTEM,2025-07-07 23:20:13
9941,127,95,30,2025-06-26,663.53,4.55,North America,CRM_SYSTEM,2025-07-07 23:20:13
9942,468,11,44,2024-08-18,183.67,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9943,439,65,4,2025-01-03,91.63,11.12,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9944,559,24,20,2024-07-14,694.77,5.95,North America,CRM_SYSTEM,2025-07-07 23:20:13
9945,576,71,11,2024-11-17,405.59,,North America,CRM_SYSTEM,2025-07-07 23:20:13
9946,463,50,20,2024-09-05,213.45,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9947,999,35,14,2025-03-13,808.85,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9948,62,29,41,2025-03-11,654.9,7.87,North America,CRM_SYSTEM,2025-07-07 23:20:13
9949,832,52,37,2025-03-01,552.61,,Europe,CRM_SYSTEM,2025-07-07 23:20:13
9950,789,58,47,2024-08-12,462.76,12.2,North America,CRM_SYSTEM,2025-07-07 23:20:13
9951,728,86,28,2024-10-11,827.39,3.66,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9952,714,79,28,2025-03-01,748.37,,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9953,225,81,18,2025-07-06,788.57,14.27,North America,CRM_SYSTEM,2025-07-07 23:20:13
9954,951,90,9,2024-08-07,987.01,15.49,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9955,663,92,20,2025-05-29,297.25,8.37,Asia,CRM_SYSTEM,2025-07-07 23:20:13
9956,162,98,28,2024-07-15,71.96,5.49,North America,CRM_SYSTEM,2025-07-07 23:20:13
9957,153,46,34,2025-03-26,926.42,2.58,North America,CRM_SYSTEM,2025-07-07 23:20:13
